DATE_KEY,DAY_OF_WEEK,CALENDAR_MONTH,CALENDAR_QUARTER,CALENDAR_YEAR,FISCAL_WEEK,FISCAL_MONTH,FISCAL_MONTH_NAME,FISCAL_QUARTER,FISCAL_YEAR
2019-05-17 00:00:00,FRIDAY   ,201905,20192,2019,201919,201905,May 2019,20192,2019
2019-05-18 00:00:00,SATURDAY ,201905,20192,2019,201919,201905,May 2019,20192,2019
2019-05-20 00:00:00,MONDAY   ,201905,20192,2019,201920,201905,May 2019,20192,2019
2019-05-21 00:00:00,TUESDAY  ,201905,20192,2019,201920,201905,May 2019,20192,2019
2019-05-24 00:00:00,FRIDAY   ,201905,20192,2019,201920,201905,May 2019,20192,2019
2019-05-27 00:00:00,MONDAY   ,201905,20192,2019,201921,201905,May 2019,20192,2019
2019-05-29 00:00:00,WEDNESDAY,201905,20192,2019,201921,201905,May 2019,20192,2019
2019-05-30 00:00:00,THURSDAY ,201905,20192,2019,201921,201905,May 2019,20192,2019
2019-05-31 00:00:00,FRIDAY   ,201905,20192,2019,201921,201905,May 2019,20192,2019
2019-06-01 00:00:00,SATURDAY ,201906,20192,2019,201921,201905,May 2019,20192,2019
2019-06-02 00:00:00,SUNDAY   ,201906,20192,2019,201922,201906,Jun 2019,20192,2019
2019-06-06 00:00:00,THURSDAY ,201906,20192,2019,201922,201906,Jun 2019,20192,2019
2019-06-07 00:00:00,FRIDAY   ,201906,20192,2019,201922,201906,Jun 2019,20192,2019
2019-06-08 00:00:00,SATURDAY ,201906,20192,2019,201922,201906,Jun 2019,20192,2019
2019-06-09 00:00:00,SUNDAY   ,201906,20192,2019,201923,201906,Jun 2019,20192,2019
2019-06-10 00:00:00,MONDAY   ,201906,20192,2019,201923,201906,Jun 2019,20192,2019
2019-06-11 00:00:00,TUESDAY  ,201906,20192,2019,201923,201906,Jun 2019,20192,2019
2019-06-13 00:00:00,THURSDAY ,201906,20192,2019,201923,201906,Jun 2019,20192,2019
2019-06-15 00:00:00,SATURDAY ,201906,20192,2019,201923,201906,Jun 2019,20192,2019
2019-06-18 00:00:00,TUESDAY  ,201906,20192,2019,201924,201906,Jun 2019,20192,2019
2019-06-20 00:00:00,THURSDAY ,201906,20192,2019,201924,201906,Jun 2019,20192,2019
2019-06-23 00:00:00,SUNDAY   ,201906,20192,2019,201925,201906,Jun 2019,20192,2019
2019-06-25 00:00:00,TUESDAY  ,201906,20192,2019,201925,201906,Jun 2019,20192,2019
2019-06-26 00:00:00,WEDNESDAY,201906,20192,2019,201925,201906,Jun 2019,20192,2019
2019-06-27 00:00:00,THURSDAY ,201906,20192,2019,201925,201906,Jun 2019,20192,2019
2019-06-28 00:00:00,FRIDAY   ,201906,20192,2019,201925,201906,Jun 2019,20192,2019
2019-06-29 00:00:00,SATURDAY ,201906,20192,2019,201925,201906,Jun 2019,20192,2019
2019-02-05 00:00:00,TUESDAY  ,201902,20191,2019,201905,201902,Feb 2019,20191,2019
2017-01-18 00:00:00,WEDNESDAY,201701,20171,2017,201703,201701,Jan 2017,20171,2017
2017-03-11 00:00:00,SATURDAY ,201703,20171,2017,201710,201703,Mar 2017,20171,2017
2017-05-27 00:00:00,SATURDAY ,201705,20172,2017,201721,201705,May 2017,20172,2017
2017-09-01 00:00:00,FRIDAY   ,201709,20173,2017,201735,201709,Sep 2017,20173,2017
2017-12-11 00:00:00,MONDAY   ,201712,20174,2017,201750,201712,Dec 2017,20174,2017
2018-10-08 00:00:00,MONDAY   ,201810,20184,2018,201841,201810,Oct 2018,20184,2018
2019-08-04 00:00:00,SUNDAY   ,201908,20193,2019,201931,201908,Aug 2019,20193,2019
2018-11-26 00:00:00,MONDAY   ,201811,20184,2018,201848,201811,Nov 2018,20184,2018
2020-04-17 00:00:00,FRIDAY   ,202004,20202,2020,202015,202004,Apr 2020,20202,2020
2017-03-09 00:00:00,THURSDAY ,201703,20171,2017,201710,201703,Mar 2017,20171,2017
2019-04-30 00:00:00,TUESDAY  ,201904,20192,2019,201917,201904,Apr 2019,20192,2019
2019-08-06 00:00:00,TUESDAY  ,201908,20193,2019,201931,201908,Aug 2019,20193,2019
2017-07-15 00:00:00,SATURDAY ,201707,20173,2017,201728,201707,Jul 2017,20173,2017
2019-10-30 00:00:00,WEDNESDAY,201910,20194,2019,201943,201910,Oct 2019,20194,2019
2020-02-19 00:00:00,WEDNESDAY,202002,20201,2020,202007,202002,Feb 2020,20201,2020
2019-07-02 00:00:00,TUESDAY  ,201907,20193,2019,201926,201906,Jun 2019,20192,2019
2019-07-03 00:00:00,WEDNESDAY,201907,20193,2019,201926,201906,Jun 2019,20192,2019
2019-07-05 00:00:00,FRIDAY   ,201907,20193,2019,201926,201906,Jun 2019,20192,2019
2019-07-08 00:00:00,MONDAY   ,201907,20193,2019,201927,201907,Jul 2019,20193,2019
2019-07-09 00:00:00,TUESDAY  ,201907,20193,2019,201927,201907,Jul 2019,20193,2019
2019-07-11 00:00:00,THURSDAY ,201907,20193,2019,201927,201907,Jul 2019,20193,2019
2019-07-12 00:00:00,FRIDAY   ,201907,20193,2019,201927,201907,Jul 2019,20193,2019
2019-07-13 00:00:00,SATURDAY ,201907,20193,2019,201927,201907,Jul 2019,20193,2019
2019-07-14 00:00:00,SUNDAY   ,201907,20193,2019,201928,201907,Jul 2019,20193,2019
2019-07-16 00:00:00,TUESDAY  ,201907,20193,2019,201928,201907,Jul 2019,20193,2019
2019-07-18 00:00:00,THURSDAY ,201907,20193,2019,201928,201907,Jul 2019,20193,2019
2019-07-19 00:00:00,FRIDAY   ,201907,20193,2019,201928,201907,Jul 2019,20193,2019
2019-07-20 00:00:00,SATURDAY ,201907,20193,2019,201928,201907,Jul 2019,20193,2019
2019-07-21 00:00:00,SUNDAY   ,201907,20193,2019,201929,201907,Jul 2019,20193,2019
2019-07-24 00:00:00,WEDNESDAY,201907,20193,2019,201929,201907,Jul 2019,20193,2019
2019-07-25 00:00:00,THURSDAY ,201907,20193,2019,201929,201907,Jul 2019,20193,2019
2019-07-28 00:00:00,SUNDAY   ,201907,20193,2019,201930,201907,Jul 2019,20193,2019
2019-07-31 00:00:00,WEDNESDAY,201907,20193,2019,201930,201907,Jul 2019,20193,2019
2019-08-02 00:00:00,FRIDAY   ,201908,20193,2019,201930,201907,Jul 2019,20193,2019
2019-08-03 00:00:00,SATURDAY ,201908,20193,2019,201930,201907,Jul 2019,20193,2019
2019-08-05 00:00:00,MONDAY   ,201908,20193,2019,201931,201908,Aug 2019,20193,2019
2019-08-08 00:00:00,THURSDAY ,201908,20193,2019,201931,201908,Aug 2019,20193,2019
2019-08-10 00:00:00,SATURDAY ,201908,20193,2019,201931,201908,Aug 2019,20193,2019
2019-08-11 00:00:00,SUNDAY   ,201908,20193,2019,201932,201908,Aug 2019,20193,2019
2019-08-12 00:00:00,MONDAY   ,201908,20193,2019,201932,201908,Aug 2019,20193,2019
2019-08-13 00:00:00,TUESDAY  ,201908,20193,2019,201932,201908,Aug 2019,20193,2019
2019-08-14 00:00:00,WEDNESDAY,201908,20193,2019,201932,201908,Aug 2019,20193,2019
2019-08-15 00:00:00,THURSDAY ,201908,20193,2019,201932,201908,Aug 2019,20193,2019
2019-08-17 00:00:00,SATURDAY ,201908,20193,2019,201932,201908,Aug 2019,20193,2019
2019-08-20 00:00:00,TUESDAY  ,201908,20193,2019,201933,201908,Aug 2019,20193,2019
2019-08-21 00:00:00,WEDNESDAY,201908,20193,2019,201933,201908,Aug 2019,20193,2019
2019-08-24 00:00:00,SATURDAY ,201908,20193,2019,201933,201908,Aug 2019,20193,2019
2019-08-25 00:00:00,SUNDAY   ,201908,20193,2019,201934,201908,Aug 2019,20193,2019
2019-08-27 00:00:00,TUESDAY  ,201908,20193,2019,201934,201908,Aug 2019,20193,2019
2019-08-29 00:00:00,THURSDAY ,201908,20193,2019,201934,201908,Aug 2019,20193,2019
2019-08-30 00:00:00,FRIDAY   ,201908,20193,2019,201934,201908,Aug 2019,20193,2019
2019-09-03 00:00:00,TUESDAY  ,201909,20193,2019,201935,201909,Sep 2019,20193,2019
2019-09-05 00:00:00,THURSDAY ,201909,20193,2019,201935,201909,Sep 2019,20193,2019
2019-09-06 00:00:00,FRIDAY   ,201909,20193,2019,201935,201909,Sep 2019,20193,2019
2019-09-07 00:00:00,SATURDAY ,201909,20193,2019,201935,201909,Sep 2019,20193,2019
2019-09-08 00:00:00,SUNDAY   ,201909,20193,2019,201936,201909,Sep 2019,20193,2019
2019-09-09 00:00:00,MONDAY   ,201909,20193,2019,201936,201909,Sep 2019,20193,2019
2019-09-13 00:00:00,FRIDAY   ,201909,20193,2019,201936,201909,Sep 2019,20193,2019
2019-09-14 00:00:00,SATURDAY ,201909,20193,2019,201936,201909,Sep 2019,20193,2019
2019-09-15 00:00:00,SUNDAY   ,201909,20193,2019,201937,201909,Sep 2019,20193,2019
2019-09-16 00:00:00,MONDAY   ,201909,20193,2019,201937,201909,Sep 2019,20193,2019
2019-09-17 00:00:00,TUESDAY  ,201909,20193,2019,201937,201909,Sep 2019,20193,2019
2019-09-18 00:00:00,WEDNESDAY,201909,20193,2019,201937,201909,Sep 2019,20193,2019
2019-09-20 00:00:00,FRIDAY   ,201909,20193,2019,201937,201909,Sep 2019,20193,2019
2019-09-24 00:00:00,TUESDAY  ,201909,20193,2019,201938,201909,Sep 2019,20193,2019
2019-09-25 00:00:00,WEDNESDAY,201909,20193,2019,201938,201909,Sep 2019,20193,2019
2019-09-27 00:00:00,FRIDAY   ,201909,20193,2019,201938,201909,Sep 2019,20193,2019
2017-02-16 00:00:00,THURSDAY ,201702,20171,2017,201707,201702,Feb 2017,20171,2017
2017-03-19 00:00:00,SUNDAY   ,201703,20171,2017,201712,201703,Mar 2017,20171,2017
2017-05-09 00:00:00,TUESDAY  ,201705,20172,2017,201719,201705,May 2017,20172,2017
2017-06-10 00:00:00,SATURDAY ,201706,20172,2017,201723,201706,Jun 2017,20172,2017
2017-08-12 00:00:00,SATURDAY ,201708,20173,2017,201732,201708,Aug 2017,20173,2017
2017-09-14 00:00:00,THURSDAY ,201709,20173,2017,201737,201709,Sep 2017,20173,2017
2017-10-17 00:00:00,TUESDAY  ,201710,20174,2017,201742,201710,Oct 2017,20174,2017
2017-12-20 00:00:00,WEDNESDAY,201712,20174,2017,201751,201712,Dec 2017,20174,2017
2019-05-13 00:00:00,MONDAY   ,201905,20192,2019,201919,201905,May 2019,20192,2019
2019-06-17 00:00:00,MONDAY   ,201906,20192,2019,201924,201906,Jun 2019,20192,2019
2019-07-17 00:00:00,WEDNESDAY,201907,20193,2019,201928,201907,Jul 2019,20193,2019
2019-08-18 00:00:00,SUNDAY   ,201908,20193,2019,201933,201908,Aug 2019,20193,2019
2019-09-23 00:00:00,MONDAY   ,201909,20193,2019,201938,201909,Sep 2019,20193,2019
2017-04-11 00:00:00,TUESDAY  ,201704,20172,2017,201715,201704,Apr 2017,20172,2017
2017-04-20 00:00:00,THURSDAY ,201704,20172,2017,201716,201704,Apr 2017,20172,2017
2017-05-04 00:00:00,THURSDAY ,201705,20172,2017,201718,201705,May 2017,20172,2017
2017-05-12 00:00:00,FRIDAY   ,201705,20172,2017,201719,201705,May 2017,20172,2017
2017-05-21 00:00:00,SUNDAY   ,201705,20172,2017,201721,201705,May 2017,20172,2017
2017-05-30 00:00:00,TUESDAY  ,201705,20172,2017,201722,201706,Jun 2017,20172,2017
2017-06-05 00:00:00,MONDAY   ,201706,20172,2017,201723,201706,Jun 2017,20172,2017
2017-06-15 00:00:00,THURSDAY ,201706,20172,2017,201724,201706,Jun 2017,20172,2017
2017-06-23 00:00:00,FRIDAY   ,201706,20172,2017,201725,201706,Jun 2017,20172,2017
2017-06-30 00:00:00,FRIDAY   ,201706,20172,2017,201726,201706,Jun 2017,20172,2017
2017-07-08 00:00:00,SATURDAY ,201707,20173,2017,201727,201707,Jul 2017,20173,2017
2017-07-19 00:00:00,WEDNESDAY,201707,20173,2017,201729,201707,Jul 2017,20173,2017
2017-07-26 00:00:00,WEDNESDAY,201707,20173,2017,201730,201707,Jul 2017,20173,2017
2019-09-30 00:00:00,MONDAY   ,201909,20193,2019,201939,201909,Sep 2019,20193,2019
2019-10-01 00:00:00,TUESDAY  ,201910,20194,2019,201939,201909,Sep 2019,20193,2019
2019-10-02 00:00:00,WEDNESDAY,201910,20194,2019,201939,201909,Sep 2019,20193,2019
2019-10-05 00:00:00,SATURDAY ,201910,20194,2019,201939,201909,Sep 2019,20193,2019
2019-10-06 00:00:00,SUNDAY   ,201910,20194,2019,201940,201910,Oct 2019,20194,2019
2019-10-07 00:00:00,MONDAY   ,201910,20194,2019,201940,201910,Oct 2019,20194,2019
2019-10-08 00:00:00,TUESDAY  ,201910,20194,2019,201940,201910,Oct 2019,20194,2019
2019-10-09 00:00:00,WEDNESDAY,201910,20194,2019,201940,201910,Oct 2019,20194,2019
2019-10-12 00:00:00,SATURDAY ,201910,20194,2019,201940,201910,Oct 2019,20194,2019
2019-10-13 00:00:00,SUNDAY   ,201910,20194,2019,201941,201910,Oct 2019,20194,2019
2019-10-14 00:00:00,MONDAY   ,201910,20194,2019,201941,201910,Oct 2019,20194,2019
2019-10-17 00:00:00,THURSDAY ,201910,20194,2019,201941,201910,Oct 2019,20194,2019
2019-10-18 00:00:00,FRIDAY   ,201910,20194,2019,201941,201910,Oct 2019,20194,2019
2019-10-22 00:00:00,TUESDAY  ,201910,20194,2019,201942,201910,Oct 2019,20194,2019
2019-10-24 00:00:00,THURSDAY ,201910,20194,2019,201942,201910,Oct 2019,20194,2019
2019-10-25 00:00:00,FRIDAY   ,201910,20194,2019,201942,201910,Oct 2019,20194,2019
2019-10-26 00:00:00,SATURDAY ,201910,20194,2019,201942,201910,Oct 2019,20194,2019
2019-10-28 00:00:00,MONDAY   ,201910,20194,2019,201943,201910,Oct 2019,20194,2019
2019-11-01 00:00:00,FRIDAY   ,201911,20194,2019,201943,201910,Oct 2019,20194,2019
2019-11-02 00:00:00,SATURDAY ,201911,20194,2019,201943,201910,Oct 2019,20194,2019
2019-11-03 00:00:00,SUNDAY   ,201911,20194,2019,201944,201911,Nov 2019,20194,2019
2019-11-04 00:00:00,MONDAY   ,201911,20194,2019,201944,201911,Nov 2019,20194,2019
2019-11-06 00:00:00,WEDNESDAY,201911,20194,2019,201944,201911,Nov 2019,20194,2019
2019-11-07 00:00:00,THURSDAY ,201911,20194,2019,201944,201911,Nov 2019,20194,2019
2019-11-08 00:00:00,FRIDAY   ,201911,20194,2019,201944,201911,Nov 2019,20194,2019
2019-11-09 00:00:00,SATURDAY ,201911,20194,2019,201944,201911,Nov 2019,20194,2019
2019-11-10 00:00:00,SUNDAY   ,201911,20194,2019,201945,201911,Nov 2019,20194,2019
2019-11-14 00:00:00,THURSDAY ,201911,20194,2019,201945,201911,Nov 2019,20194,2019
2019-11-15 00:00:00,FRIDAY   ,201911,20194,2019,201945,201911,Nov 2019,20194,2019
2019-11-18 00:00:00,MONDAY   ,201911,20194,2019,201946,201911,Nov 2019,20194,2019
2019-11-19 00:00:00,TUESDAY  ,201911,20194,2019,201946,201911,Nov 2019,20194,2019
2019-11-20 00:00:00,WEDNESDAY,201911,20194,2019,201946,201911,Nov 2019,20194,2019
2019-11-21 00:00:00,THURSDAY ,201911,20194,2019,201946,201911,Nov 2019,20194,2019
2019-11-27 00:00:00,WEDNESDAY,201911,20194,2019,201947,201911,Nov 2019,20194,2019
2019-11-28 00:00:00,THURSDAY ,201911,20194,2019,201947,201911,Nov 2019,20194,2019
2019-11-29 00:00:00,FRIDAY   ,201911,20194,2019,201947,201911,Nov 2019,20194,2019
2019-12-01 00:00:00,SUNDAY   ,201912,20194,2019,201948,201912,Dec 2019,20194,2019
2019-12-02 00:00:00,MONDAY   ,201912,20194,2019,201948,201912,Dec 2019,20194,2019
2019-12-03 00:00:00,TUESDAY  ,201912,20194,2019,201948,201912,Dec 2019,20194,2019
2019-12-04 00:00:00,WEDNESDAY,201912,20194,2019,201948,201912,Dec 2019,20194,2019
2019-12-06 00:00:00,FRIDAY   ,201912,20194,2019,201948,201912,Dec 2019,20194,2019
2019-12-08 00:00:00,SUNDAY   ,201912,20194,2019,201949,201912,Dec 2019,20194,2019
2019-12-10 00:00:00,TUESDAY  ,201912,20194,2019,201949,201912,Dec 2019,20194,2019
2019-12-11 00:00:00,WEDNESDAY,201912,20194,2019,201949,201912,Dec 2019,20194,2019
2019-12-12 00:00:00,THURSDAY ,201912,20194,2019,201949,201912,Dec 2019,20194,2019
2019-12-13 00:00:00,FRIDAY   ,201912,20194,2019,201949,201912,Dec 2019,20194,2019
2019-12-14 00:00:00,SATURDAY ,201912,20194,2019,201949,201912,Dec 2019,20194,2019
2019-12-19 00:00:00,THURSDAY ,201912,20194,2019,201950,201912,Dec 2019,20194,2019
2019-12-20 00:00:00,FRIDAY   ,201912,20194,2019,201950,201912,Dec 2019,20194,2019
2019-12-23 00:00:00,MONDAY   ,201912,20194,2019,201951,201912,Dec 2019,20194,2019
2019-12-24 00:00:00,TUESDAY  ,201912,20194,2019,201951,201912,Dec 2019,20194,2019
2019-12-25 00:00:00,WEDNESDAY,201912,20194,2019,201951,201912,Dec 2019,20194,2019
2019-12-15 00:00:00,SUNDAY   ,201912,20194,2019,201950,201912,Dec 2019,20194,2019
2020-01-23 00:00:00,THURSDAY ,202001,20201,2020,202003,202001,Jan 2020,20201,2020
2020-02-24 00:00:00,MONDAY   ,202002,20201,2020,202008,202002,Feb 2020,20201,2020
2020-04-09 00:00:00,THURSDAY ,202004,20202,2020,202014,202004,Apr 2020,20202,2020
2020-05-11 00:00:00,MONDAY   ,202005,20202,2020,202019,202005,May 2020,20202,2020
2020-06-15 00:00:00,MONDAY   ,202006,20202,2020,202024,202006,Jun 2020,20202,2020
2020-07-02 00:00:00,THURSDAY ,202007,20203,2020,202026,202006,Jun 2020,20202,2020
2020-08-03 00:00:00,MONDAY   ,202008,20203,2020,202031,202008,Aug 2020,20203,2020
2020-09-07 00:00:00,MONDAY   ,202009,20203,2020,202036,202009,Sep 2020,20203,2020
2020-10-15 00:00:00,THURSDAY ,202010,20204,2020,202041,202010,Oct 2020,20204,2020
2020-11-17 00:00:00,TUESDAY  ,202011,20204,2020,202046,202011,Nov 2020,20204,2020
2020-12-27 00:00:00,SUNDAY   ,202012,20204,2020,202052,202012,Dec 2020,20204,2020
2017-08-01 00:00:00,TUESDAY  ,201708,20173,2017,201731,201708,Aug 2017,20173,2017
2017-08-09 00:00:00,WEDNESDAY,201708,20173,2017,201732,201708,Aug 2017,20173,2017
2017-08-16 00:00:00,WEDNESDAY,201708,20173,2017,201733,201708,Aug 2017,20173,2017
2017-08-26 00:00:00,SATURDAY ,201708,20173,2017,201734,201708,Aug 2017,20173,2017
2017-09-03 00:00:00,SUNDAY   ,201709,20173,2017,201736,201709,Sep 2017,20173,2017
2017-09-10 00:00:00,SUNDAY   ,201709,20173,2017,201737,201709,Sep 2017,20173,2017
2017-09-20 00:00:00,WEDNESDAY,201709,20173,2017,201738,201709,Sep 2017,20173,2017
2017-09-29 00:00:00,FRIDAY   ,201709,20173,2017,201739,201709,Sep 2017,20173,2017
2017-10-05 00:00:00,THURSDAY ,201710,20174,2017,201740,201710,Oct 2017,20174,2017
2017-10-14 00:00:00,SATURDAY ,201710,20174,2017,201741,201710,Oct 2017,20174,2017
2017-10-25 00:00:00,WEDNESDAY,201710,20174,2017,201743,201710,Oct 2017,20174,2017
2017-11-02 00:00:00,THURSDAY ,201711,20174,2017,201744,201711,Nov 2017,20174,2017
2017-11-11 00:00:00,SATURDAY ,201711,20174,2017,201745,201711,Nov 2017,20174,2017
2017-11-18 00:00:00,SATURDAY ,201711,20174,2017,201746,201711,Nov 2017,20174,2017
2017-11-27 00:00:00,MONDAY   ,201711,20174,2017,201748,201712,Dec 2017,20174,2017
2017-12-05 00:00:00,TUESDAY  ,201712,20174,2017,201749,201712,Dec 2017,20174,2017
2017-12-13 00:00:00,WEDNESDAY,201712,20174,2017,201750,201712,Dec 2017,20174,2017
2017-12-21 00:00:00,THURSDAY ,201712,20174,2017,201751,201712,Dec 2017,20174,2017
2019-12-28 00:00:00,SATURDAY ,201912,20194,2019,201951,201912,Dec 2019,20194,2019
2019-12-29 00:00:00,SUNDAY   ,201912,20194,2019,201952,201912,Dec 2019,20194,2019
2019-12-31 00:00:00,TUESDAY  ,201912,20194,2019,201952,201912,Dec 2019,20194,2019
2020-01-02 00:00:00,THURSDAY ,202001,20201,2020,201952,201912,Dec 2019,20194,2019
2020-01-04 00:00:00,SATURDAY ,202001,20201,2020,201952,201912,Dec 2019,20194,2019
2020-01-05 00:00:00,SUNDAY   ,202001,20201,2020,202001,202001,Jan 2020,20201,2020
2020-01-07 00:00:00,TUESDAY  ,202001,20201,2020,202001,202001,Jan 2020,20201,2020
2020-01-08 00:00:00,WEDNESDAY,202001,20201,2020,202001,202001,Jan 2020,20201,2020
2020-01-09 00:00:00,THURSDAY ,202001,20201,2020,202001,202001,Jan 2020,20201,2020
2020-01-11 00:00:00,SATURDAY ,202001,20201,2020,202001,202001,Jan 2020,20201,2020
2020-01-12 00:00:00,SUNDAY   ,202001,20201,2020,202002,202001,Jan 2020,20201,2020
2020-01-16 00:00:00,THURSDAY ,202001,20201,2020,202002,202001,Jan 2020,20201,2020
2020-01-17 00:00:00,FRIDAY   ,202001,20201,2020,202002,202001,Jan 2020,20201,2020
2020-01-19 00:00:00,SUNDAY   ,202001,20201,2020,202003,202001,Jan 2020,20201,2020
2020-01-20 00:00:00,MONDAY   ,202001,20201,2020,202003,202001,Jan 2020,20201,2020
2020-01-22 00:00:00,WEDNESDAY,202001,20201,2020,202003,202001,Jan 2020,20201,2020
2020-01-24 00:00:00,FRIDAY   ,202001,20201,2020,202003,202001,Jan 2020,20201,2020
2020-01-25 00:00:00,SATURDAY ,202001,20201,2020,202003,202001,Jan 2020,20201,2020
2020-01-26 00:00:00,SUNDAY   ,202001,20201,2020,202004,202001,Jan 2020,20201,2020
2020-01-27 00:00:00,MONDAY   ,202001,20201,2020,202004,202001,Jan 2020,20201,2020
2020-01-30 00:00:00,THURSDAY ,202001,20201,2020,202004,202001,Jan 2020,20201,2020
2020-02-01 00:00:00,SATURDAY ,202002,20201,2020,202004,202001,Jan 2020,20201,2020
2020-02-03 00:00:00,MONDAY   ,202002,20201,2020,202005,202002,Feb 2020,20201,2020
2020-02-04 00:00:00,TUESDAY  ,202002,20201,2020,202005,202002,Feb 2020,20201,2020
2020-02-05 00:00:00,WEDNESDAY,202002,20201,2020,202005,202002,Feb 2020,20201,2020
2020-02-06 00:00:00,THURSDAY ,202002,20201,2020,202005,202002,Feb 2020,20201,2020
2020-02-08 00:00:00,SATURDAY ,202002,20201,2020,202005,202002,Feb 2020,20201,2020
2020-02-10 00:00:00,MONDAY   ,202002,20201,2020,202006,202002,Feb 2020,20201,2020
2020-02-11 00:00:00,TUESDAY  ,202002,20201,2020,202006,202002,Feb 2020,20201,2020
2020-02-13 00:00:00,THURSDAY ,202002,20201,2020,202006,202002,Feb 2020,20201,2020
2020-02-15 00:00:00,SATURDAY ,202002,20201,2020,202006,202002,Feb 2020,20201,2020
2020-02-17 00:00:00,MONDAY   ,202002,20201,2020,202007,202002,Feb 2020,20201,2020
2020-02-18 00:00:00,TUESDAY  ,202002,20201,2020,202007,202002,Feb 2020,20201,2020
2020-02-20 00:00:00,THURSDAY ,202002,20201,2020,202007,202002,Feb 2020,20201,2020
2020-02-21 00:00:00,FRIDAY   ,202002,20201,2020,202007,202002,Feb 2020,20201,2020
2020-02-25 00:00:00,TUESDAY  ,202002,20201,2020,202008,202002,Feb 2020,20201,2020
2020-02-26 00:00:00,WEDNESDAY,202002,20201,2020,202008,202002,Feb 2020,20201,2020
2020-02-27 00:00:00,THURSDAY ,202002,20201,2020,202008,202002,Feb 2020,20201,2020
2020-03-02 00:00:00,MONDAY   ,202003,20201,2020,202009,202003,Mar 2020,20201,2020
2020-03-03 00:00:00,TUESDAY  ,202003,20201,2020,202009,202003,Mar 2020,20201,2020
2020-03-05 00:00:00,THURSDAY ,202003,20201,2020,202009,202003,Mar 2020,20201,2020
2020-03-08 00:00:00,SUNDAY   ,202003,20201,2020,202010,202003,Mar 2020,20201,2020
2020-03-09 00:00:00,MONDAY   ,202003,20201,2020,202010,202003,Mar 2020,20201,2020
2020-03-10 00:00:00,TUESDAY  ,202003,20201,2020,202010,202003,Mar 2020,20201,2020
2020-03-11 00:00:00,WEDNESDAY,202003,20201,2020,202010,202003,Mar 2020,20201,2020
2020-03-13 00:00:00,FRIDAY   ,202003,20201,2020,202010,202003,Mar 2020,20201,2020
2020-03-15 00:00:00,SUNDAY   ,202003,20201,2020,202011,202003,Mar 2020,20201,2020
2020-03-17 00:00:00,TUESDAY  ,202003,20201,2020,202011,202003,Mar 2020,20201,2020
2020-03-18 00:00:00,WEDNESDAY,202003,20201,2020,202011,202003,Mar 2020,20201,2020
2020-03-22 00:00:00,SUNDAY   ,202003,20201,2020,202012,202003,Mar 2020,20201,2020
2020-03-23 00:00:00,MONDAY   ,202003,20201,2020,202012,202003,Mar 2020,20201,2020
2020-03-24 00:00:00,TUESDAY  ,202003,20201,2020,202012,202003,Mar 2020,20201,2020
2017-06-12 00:00:00,MONDAY   ,201706,20172,2017,201724,201706,Jun 2017,20172,2017
2017-04-30 00:00:00,SUNDAY   ,201704,20172,2017,201718,201705,May 2017,20172,2017
2017-10-22 00:00:00,SUNDAY   ,201710,20174,2017,201743,201710,Oct 2017,20174,2017
2017-03-30 00:00:00,THURSDAY ,201703,20171,2017,201713,201703,Mar 2017,20171,2017
2017-05-18 00:00:00,THURSDAY ,201705,20172,2017,201720,201705,May 2017,20172,2017
2017-03-25 00:00:00,SATURDAY ,201703,20171,2017,201712,201703,Mar 2017,20171,2017
2020-03-27 00:00:00,FRIDAY   ,202003,20201,2020,202012,202003,Mar 2020,20201,2020
2020-03-28 00:00:00,SATURDAY ,202003,20201,2020,202012,202003,Mar 2020,20201,2020
2020-04-01 00:00:00,WEDNESDAY,202004,20202,2020,202013,202003,Mar 2020,20201,2020
2020-04-02 00:00:00,THURSDAY ,202004,20202,2020,202013,202003,Mar 2020,20201,2020
2020-04-03 00:00:00,FRIDAY   ,202004,20202,2020,202013,202003,Mar 2020,20201,2020
2020-04-04 00:00:00,SATURDAY ,202004,20202,2020,202013,202003,Mar 2020,20201,2020
2020-04-05 00:00:00,SUNDAY   ,202004,20202,2020,202014,202004,Apr 2020,20202,2020
2020-04-07 00:00:00,TUESDAY  ,202004,20202,2020,202014,202004,Apr 2020,20202,2020
2020-04-08 00:00:00,WEDNESDAY,202004,20202,2020,202014,202004,Apr 2020,20202,2020
2020-04-10 00:00:00,FRIDAY   ,202004,20202,2020,202014,202004,Apr 2020,20202,2020
2020-04-11 00:00:00,SATURDAY ,202004,20202,2020,202014,202004,Apr 2020,20202,2020
2020-04-12 00:00:00,SUNDAY   ,202004,20202,2020,202015,202004,Apr 2020,20202,2020
2020-04-14 00:00:00,TUESDAY  ,202004,20202,2020,202015,202004,Apr 2020,20202,2020
2020-04-18 00:00:00,SATURDAY ,202004,20202,2020,202015,202004,Apr 2020,20202,2020
2020-04-19 00:00:00,SUNDAY   ,202004,20202,2020,202016,202004,Apr 2020,20202,2020
2020-04-20 00:00:00,MONDAY   ,202004,20202,2020,202016,202004,Apr 2020,20202,2020
2020-04-21 00:00:00,TUESDAY  ,202004,20202,2020,202016,202004,Apr 2020,20202,2020
2020-04-22 00:00:00,WEDNESDAY,202004,20202,2020,202016,202004,Apr 2020,20202,2020
2020-04-26 00:00:00,SUNDAY   ,202004,20202,2020,202017,202004,Apr 2020,20202,2020
